,Unnamed: 0,person,cam,hit_id,condition,calibration,hash,ini_time,end_time,_ini_time,_end_time,gt_onset,gt_offset,gt_laughter,is_laughter,confidence,intensity,attempt,pressed_key,onset,offset,rating_hash
789,789,22,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,d59a701bb18fbc77aa129b70de5b36108b9792a30cd1017f40b4d1cf3f36bfc1,4479.815,4482.682,4477.436793556986,4485.812965509875,2.3782064430133687,5.99796550987503,True,True,7,3,0,True,3.326523,4.727925,25b4655a57abdd5576dad7695d2041779273eef2c225eae75a23328422785b03
839,839,2,4,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,6b691f2fd5b11316f82773406af1cf595daade20aa89f8bad90f1ce9af43661d,1368.98,1369.98,1365.816294524969,1371.5374652523776,3.1637054750310654,2.5574652523775967,True,True,5,3,0,True,3.670337,4.437771,60bb77e3a7340c8238ae8b38b726bc1fb9a370fc3c3720cd56a840d03a79ba83
231,231,2,4,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,6b691f2fd5b11316f82773406af1cf595daade20aa89f8bad90f1ce9af43661d,1368.98,1369.98,1365.816294524969,1371.5374652523776,3.1637054750310654,2.5574652523775967,True,True,4,3,0,True,3.70322,4.42322,04ad1bea35deb8e3db7f8d99ef6141bc484113981f55f1e56045e65bc591bc3a
706,706,2,4,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,6b691f2fd5b11316f82773406af1cf595daade20aa89f8bad90f1ce9af43661d,1368.98,1369.98,1365.816294524969,1371.5374652523776,3.1637054750310654,2.5574652523775967,True,True,6,1,0,True,3.993857,4.294158,dbd060d3b047c953cde0c7de1778736c19b297cf42e9f53edd373c2137c4ff89
780,780,24,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,017d69fa136cb8b968493ef41d4adca5c53ab7d8e19a9de15baf6e306bbf7243,7293.746,7295.079,7291.433168451982,7298.0104282805105,2.312831548018039,4.264428280510401,True,False,6,4,0,False,,,1fc04ba5d4482ac06269dfb02a71d920e18be067d22f2314244eeaf73f62e994
881,881,24,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,017d69fa136cb8b968493ef41d4adca5c53ab7d8e19a9de15baf6e306bbf7243,7293.746,7295.079,7291.433168451982,7298.0104282805105,2.312831548018039,4.264428280510401,True,True,6,2,0,True,2.74322,2.98322,6b6fab402cbe8c56d1fbf5228ed87bb0e73ff831af80efdabe04c1d3992671d8
232,232,24,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,017d69fa136cb8b968493ef41d4adca5c53ab7d8e19a9de15baf6e306bbf7243,7293.746,7295.079,7291.433168451982,7298.0104282805105,2.312831548018039,4.264428280510401,True,False,4,4,0,False,,,18960c22ad693c49f955e2043f442e3ae2261d283a22bfe9147cd9c5c1d7a484
843,843,18,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,f61719a22520986d07d29c8986dc206f22c458256d2eb7c65478183fd884dc50,3408.665,3410.199,3406.233500248152,3413.146618474876,2.4314997518481505,4.481618474876086,True,True,1,1,0,True,3.53687,4.637971,4d5f83334a274099d1e106e6429958d632d4b777234293e0ad06d11b24c3d060
233,233,18,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,f61719a22520986d07d29c8986dc206f22c458256d2eb7c65478183fd884dc50,3408.665,3410.199,3406.233500248152,3413.146618474876,2.4314997518481505,4.481618474876086,True,False,3,4,0,False,,,ba2e25096765acd40fa04e5b50419b6f3980d8c62bee11fbe99fb0d3949e285f
756,756,18,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,f61719a22520986d07d29c8986dc206f22c458256d2eb7c65478183fd884dc50,3408.665,3410.199,3406.233500248152,3413.146618474876,2.4314997518481505,4.481618474876086,True,True,7,2,1,True,2.85939,3.35989,6a3dd3e2fb822fe69bb253e1a42b19b693ee4cb31697100beb4b7b4f67f4a5ad
858,858,13,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,07b8c3097344d7f050a57a5c2d4a3b8deecba0393c905f1af034bdbd076a72b1,2025.94,2027.08,2023.987981615628,2030.2662922294592,1.9520183843724224,4.3262922294591135,True,True,7,5,1,True,2.335669,4.337671,133893c9e6c9651c6e157f387e72c30bcaef53e2e576d2b18ee7079d2c9c85bb
234,234,13,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,07b8c3097344d7f050a57a5c2d4a3b8deecba0393c905f1af034bdbd076a72b1,2025.94,2027.08,2023.987981615628,2030.2662922294592,1.9520183843724224,4.3262922294591135,True,True,7,6,0,True,2.38322,4.90322,2667f00bf43b0e3492a02fd92ac8954a84e23186595dd9d46476612871decd8b
714,714,13,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,07b8c3097344d7f050a57a5c2d4a3b8deecba0393c905f1af034bdbd076a72b1,2025.94,2027.08,2023.987981615628,2030.2662922294592,1.9520183843724224,4.3262922294591135,True,True,7,6,0,True,2.458989,3.693557,fa2c6e1d11acc7b8f78821bb35def058702bab57e5f6457fa81f19e90759b639
830,830,2,4,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,a1e1629a5b09fbeb5644ca5ff65a1efe7ad99754afc865d28e78732a70e38816,5313.07,5314.553,5310.938390769614,5316.211,2.131609230385948,3.141000000000531,True,False,1,4,0,False,,,74f6c00e146796e7329694bee872102998dbe28ca4774eaaec3f46cc4c1c4b18
235,235,2,4,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,a1e1629a5b09fbeb5644ca5ff65a1efe7ad99754afc865d28e78732a70e38816,5313.07,5314.553,5310.938390769614,5316.211,2.131609230385948,3.141000000000531,True,True,7,6,0,True,3.42322,4.54322,f8bae5cfd8ea6bd8dab2d5ee89907d080d5250ee80c537e3bd875c3033b35e44
781,781,2,4,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,a1e1629a5b09fbeb5644ca5ff65a1efe7ad99754afc865d28e78732a70e38816,5313.07,5314.553,5310.938390769614,5316.211,2.131609230385948,3.141000000000531,True,True,7,5,0,True,2.458989,4.327524,be279a8f8a7126e95722668d1a5b19f00defa7b71baa3d488fcab08ad3d67d1c
236,236,17,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,video,False,7aa08d0589ce8cf6be29a16dd3de4784e47a3c401f683b74bffd8a41242f5c47,1025.8380220778222,1032.034742293668,1025.8380220778222,1032.034742293668,0.0,6.196720215845744,False,True,2,3,0,True,5.071738,6.139473,d6617771afb97021dd545537671500de05847f882f78fbfacd492db2f01111c7
791,791,17,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,audio,False,7aa08d0589ce8cf6be29a16dd3de4784e47a3c401f683b74bffd8a41242f5c47,1025.8380220778222,1032.034742293668,1025.8380220778222,1032.034742293668,0.0,6.196720215845744,False,False,6,4,0,False,,,167932e364412c4f00b62713fd493fbd2cc648b610f295de32ef1a8df1f572f4
859,859,17,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,av,False,7aa08d0589ce8cf6be29a16dd3de4784e47a3c401f683b74bffd8a41242f5c47,1025.8380220778222,1032.034742293668,1025.8380220778222,1032.034742293668,0.0,6.196720215845744,False,True,4,1,0,True,6.095959,6.162693,caa603330376ab17d5af1a644feafc52cebda90d7d8310fc030d99325832a0e2
721,721,3,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,044a9d6533eff56ae72b8d751032059c3777db544320a6172bd1f66d34fd5077,2343.55,2343.87,2342.54,2346.144935336576,1.0100000000002185,2.5949353365758725,True,False,6,4,0,False,,,00b6fddbe105b9c72e3f60e702dfa7dab572872c86be87afa260ef50a506f50d
806,806,3,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,044a9d6533eff56ae72b8d751032059c3777db544320a6172bd1f66d34fd5077,2343.55,2343.87,2342.54,2346.144935336576,1.0100000000002185,2.5949353365758725,True,False,7,4,0,False,,,a1e7832a61a3401b7d330177c5fc46f52a078efc374d94c7f55383b8fd17b73c
237,237,3,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,044a9d6533eff56ae72b8d751032059c3777db544320a6172bd1f66d34fd5077,2343.55,2343.87,2342.54,2346.144935336576,1.0100000000002185,2.5949353365758725,True,False,7,4,0,False,,,931900c40afce1fab3be517c7fe988a60effab4d73dca98aab0aa17f0eae1315
707,707,22,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,70cdf06af381db1198f9bc28105599a3e7302b9db7c6c92016532909c43aed0e,3347.153,3348.237,3344.881047182765,3350.813769330053,2.271952817234705,3.6607693300534265,True,True,5,1,1,True,3.03637,3.670337,050886585b85368d2ad9d9609b34b8cd2ffdf14435dc71e6f8a4d4e11a653922
842,842,22,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,70cdf06af381db1198f9bc28105599a3e7302b9db7c6c92016532909c43aed0e,3347.153,3348.237,3344.881047182765,3350.813769330053,2.271952817234705,3.6607693300534265,True,True,7,1,0,True,2.62322,3.74322,190b3dbfcf7a8e435e99133a159669c0dd3970b9df79ce01dcd1dcbba6832f4b
238,238,22,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,70cdf06af381db1198f9bc28105599a3e7302b9db7c6c92016532909c43aed0e,3347.153,3348.237,3344.881047182765,3350.813769330053,2.271952817234705,3.6607693300534265,True,True,5,2,0,True,2.692556,3.35989,b72dab7124695fa0ae7b43ef5f331e8ec66be618cec1e726112b7021c042d71a
788,788,11,2,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,784345bcc8bba60be52eba68ab9264851b4085bfcbbfcae7703d4a5828215fca,2830.32,2831.78,2827.6280155028385,2834.101160017585,2.691984497161684,3.781160017584625,True,True,3,1,0,False,,,2f94a17b3edfd73814f1d2723626f96e38120b42514617d60d59776d4ef1027c
844,844,11,2,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,784345bcc8bba60be52eba68ab9264851b4085bfcbbfcae7703d4a5828215fca,2830.32,2831.78,2827.6280155028385,2834.101160017585,2.691984497161684,3.781160017584625,True,True,7,1,0,True,3.34322,4.62322,bf031ddce76f02b87bad8757d0a6c70fe429cee5a66ec5b9c529f06165dd0afa
239,239,11,2,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,784345bcc8bba60be52eba68ab9264851b4085bfcbbfcae7703d4a5828215fca,2830.32,2831.78,2827.6280155028385,2834.101160017585,2.691984497161684,3.781160017584625,True,True,4,3,0,True,3.35989,4.294158,d03ccbfe55a7f44a4aa97de3323c35ed5158f260ed43cab63972c74927ac8288
735,735,29,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,99ab15c4e46b194b22928b6eb04bcee56964bb1392a2263435553bdec012f002,3638.812,3639.729,3635.475854145071,3642.38214299954,3.3361458549288727,3.570142999540167,True,True,5,1,0,True,5.405405,5.839173,b19128f6f4fe5c8fdf98cbfc57deb820bd0f3c4fd659fc35e73a697e3e46f250
849,849,29,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,99ab15c4e46b194b22928b6eb04bcee56964bb1392a2263435553bdec012f002,3638.812,3639.729,3635.475854145071,3642.38214299954,3.3361458549288727,3.570142999540167,True,True,4,2,0,True,3.98322,4.86322,a548fece3112ec4dabd58560293437685cf02c78088cd5b9daa625e4fc02bc78
240,240,29,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,99ab15c4e46b194b22928b6eb04bcee56964bb1392a2263435553bdec012f002,3638.812,3639.729,3635.475854145071,3642.38214299954,3.3361458549288727,3.570142999540167,True,True,6,3,0,True,4.127324,5.195059,5b9bbd6d60bc2084c1156ceb29ab2acdbb80f4b2f5c6061b16ebc6c0ea570176
854,854,7,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,a923b39869f8f56e143f06e9b575df6dadfedf11b6719a4c6031533f7ef07e92,2590.927308909308,2597.637941504046,2590.927308909308,2597.637941504046,0.0,6.710632594737945,False,True,4,3,0,False,,,2eff91730e22637268f329d13a0ac401bbbe8ed606b528b388b0451cef2d50b6
241,241,7,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,a923b39869f8f56e143f06e9b575df6dadfedf11b6719a4c6031533f7ef07e92,2590.927308909308,2597.637941504046,2590.927308909308,2597.637941504046,0.0,6.710632594737945,False,True,7,7,0,True,2.70322,4.94322,61b3348cc914a45e68e7d45a3dc281a2171839f006cc6464a205a3da8fba4684
768,768,7,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,a923b39869f8f56e143f06e9b575df6dadfedf11b6719a4c6031533f7ef07e92,2590.927308909308,2597.637941504046,2590.927308909308,2597.637941504046,0.0,6.710632594737945,False,True,7,6,0,True,2.592456,4.627825,b9717428ac6803192539bf0112e5168a7d57a4b40843a142d58b2ae8e056f97e
784,784,2,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,5493107dcccfa67f96709b24c5da2d1248f86a5256e9ccc9fc633beb3ad93a43,4056.851130732048,4062.754745538237,4056.851130732048,4062.754745538237,0.0,5.903614806188671,False,False,6,4,0,False,,,c600f2f518a08b00f5a125e703944dee712fa075d7460fafb5c43bafdcff1383
866,866,2,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,5493107dcccfa67f96709b24c5da2d1248f86a5256e9ccc9fc633beb3ad93a43,4056.851130732048,4062.754745538237,4056.851130732048,4062.754745538237,0.0,5.903614806188671,False,False,7,4,0,False,,,42c663f7d88076081c8c5156459c1a7aad372eee9a8177161ee3b618ebe42af8
242,242,2,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,5493107dcccfa67f96709b24c5da2d1248f86a5256e9ccc9fc633beb3ad93a43,4056.851130732048,4062.754745538237,4056.851130732048,4062.754745538237,0.0,5.903614806188671,False,False,7,4,0,False,,,b450458f5549dd7722de26703d08e881213e50d42f4eebaa1dba71e11dbeaeda
865,865,22,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,0070b1ba6e8de828aea5c6d3b9d1c3662959fb5f032a679cac78e5ca98fcb1ff,1996.955,2000.122,1994.3023491408808,2002.112154255359,2.6526508591191487,5.157154255359046,True,True,6,3,0,True,2.736069,4.604605,e55751572678c1d5d9be35b348e524bf36edd1415b2964ad10a4e0ad86833623
243,243,22,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,0070b1ba6e8de828aea5c6d3b9d1c3662959fb5f032a679cac78e5ca98fcb1ff,1996.955,2000.122,1994.3023491408808,2002.112154255359,2.6526508591191487,5.157154255359046,True,True,6,4,0,True,3.50322,6.18322,ca17d608f7931de733cd931a12ce7117c5eaeaf72d93eaa6dab73256710ab28c
746,746,22,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,0070b1ba6e8de828aea5c6d3b9d1c3662959fb5f032a679cac78e5ca98fcb1ff,1996.955,2000.122,1994.3023491408808,2002.112154255359,2.6526508591191487,5.157154255359046,True,True,7,4,1,True,2.659189,5.495359,b974f073799bb37b3478c267b40a1e94e1ac816d94428bc3b0e1da00825fc954
834,834,22,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,223195348ecd7c44ee7805c7b6b55350ea33557154281aa6d4817e2a74937f7b,2047.779461642816,2052.3675119903705,2047.779461642816,2052.3675119903705,0.0,4.588050347554599,False,False,7,4,0,False,,,cd317364c92f3e55cdc01925e09381ac879957dd9fd04e16f81ad1f906108e60
244,244,22,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,223195348ecd7c44ee7805c7b6b55350ea33557154281aa6d4817e2a74937f7b,2047.779461642816,2052.3675119903705,2047.779461642816,2052.3675119903705,0.0,4.588050347554599,False,False,7,4,0,False,,,2b1b6e278d1b4e8ca78d680c81fe258ed8032b6e69218685a4789bd8fde7c8e7
725,725,22,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,223195348ecd7c44ee7805c7b6b55350ea33557154281aa6d4817e2a74937f7b,2047.779461642816,2052.3675119903705,2047.779461642816,2052.3675119903705,0.0,4.588050347554599,False,False,7,4,0,False,,,3c9da7b3d73e509c894106126fa687e897ce87ac949625bf6e52940e9017a18f
704,704,17,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,b24c66aa61f131a3a25d93361588ecbaa67b745f82753ed7354f2b4f13b22bfd,4449.873,4450.79,4447.421203477612,4453.981896057871,2.451796522387667,4.108896057871789,True,True,5,2,0,True,3.53687,4.270938,30f475f0aa197dfde3f3e15918202670d00b87fa4cd7c70e522b01d20d933538
860,860,17,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,b24c66aa61f131a3a25d93361588ecbaa67b745f82753ed7354f2b4f13b22bfd,4449.873,4450.79,4447.421203477612,4453.981896057871,2.451796522387667,4.108896057871789,True,True,7,3,0,True,3.06322,4.10322,b5bcf4a48fb6c570ca8306d63948116e2014744f55e12b1d015747d137332ed6
245,245,17,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,b24c66aa61f131a3a25d93361588ecbaa67b745f82753ed7354f2b4f13b22bfd,4449.873,4450.79,4447.421203477612,4453.981896057871,2.451796522387667,4.108896057871789,True,True,6,3,0,True,3.05959,3.927124,97b04c1500ecd7328f07671ca2bcce3f73a693b1bb882df68d4e479b1dbac40d
716,716,5,3,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,99bdcd3767d34c228b63259202a091640b4e9d5fb661ec611ba63cf9bdf227dc,5908.201,5910.141,5906.093183817382,5911.825141266425,2.1078161826180803,3.6241412664248855,True,False,7,4,0,False,,,a4174a4a8b050789ea183d885d6f6f9991e2e532b3751f86cdc767473504f198
863,863,5,3,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,99bdcd3767d34c228b63259202a091640b4e9d5fb661ec611ba63cf9bdf227dc,5908.201,5910.141,5906.093183817382,5911.825141266425,2.1078161826180803,3.6241412664248855,True,True,7,3,0,True,2.98322,4.14322,dbc06cd7f3d75eacef5d02d7fe8a3037fb610f6416960bee4818ebb632cf90e1
246,246,5,3,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,99bdcd3767d34c228b63259202a091640b4e9d5fb661ec611ba63cf9bdf227dc,5908.201,5910.141,5906.093183817382,5911.825141266425,2.1078161826180803,3.6241412664248855,True,False,3,4,0,False,,,8a8bd440ee983d546225857df4de712f187a949b95a569e487185b14d4ee8abd
808,808,23,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,057be8e1c545b7fdb7043b1f34da116d61c548599441bbd55d187233654513e2,8268.021,8269.021,8265.523712546037,8271.012472096609,2.4972874539635086,2.991472096608049,True,True,7,6,0,True,1.001001,4.604605,b57a231aac3581dcb2d1b86d08959189c9ce51d22ab1cbd4ca25449749262d6d
247,247,23,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,057be8e1c545b7fdb7043b1f34da116d61c548599441bbd55d187233654513e2,8268.021,8269.021,8265.523712546037,8271.012472096609,2.4972874539635086,2.991472096608049,True,True,7,4,0,True,3.02322,3.94322,3e5fee04537cc8fa43a96058ba0722424b969206c3057d51ae27652137297a15
726,726,23,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,057be8e1c545b7fdb7043b1f34da116d61c548599441bbd55d187233654513e2,8268.021,8269.021,8265.523712546037,8271.012472096609,2.4972874539635086,2.991472096608049,True,True,7,5,0,True,2.892756,4.127324,b687f3fa07474bfe0a715d16f4d6fcf741a7fd5b2a9499a6fe146371ca93ffa4
248,248,24,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,video,False,0571ad6ca7849baec583cac5cb21393cc94fc87d3b67cfebde7fddb6db7ba325,2215.37,2216.07,2212.14924187804,2219.1686668078737,3.220758121959989,3.798666807873815,True,False,7,4,0,False,,,178fd2939a431057ffbc98c5cbc8ebdbee5c26b1dab9e2661f55c1c3bdc8bb00
777,777,24,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,audio,False,0571ad6ca7849baec583cac5cb21393cc94fc87d3b67cfebde7fddb6db7ba325,2215.37,2216.07,2212.14924187804,2219.1686668078737,3.220758121959989,3.798666807873815,True,True,7,2,0,True,3.66322,4.18322,82949b1ea25b0d5874ea139b6c15d2e27b466a542097f6d6d691ab60cbabd0d4
870,870,24,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,av,False,0571ad6ca7849baec583cac5cb21393cc94fc87d3b67cfebde7fddb6db7ba325,2215.37,2216.07,2212.14924187804,2219.1686668078737,3.220758121959989,3.798666807873815,True,True,5,2,0,True,3.693557,4.327524,9711b4c12e35275922addb9ab3d8416e4cd9cb47b28703d5923c29ce0f046aa4
797,797,23,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,81a07ca81e0837c3b089abe854011ea3f619e5fb343cee369e5aa19b864ecda9,6384.642,6385.209,6382.3639427461685,6387.751514206635,2.278057253831321,3.10951420663514,True,True,6,4,0,False,,,e9177bce12e22cfe7f0cc71232edb1bc6b42d49aa4e9a7714fc4bdb82d6e6242
249,249,23,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,81a07ca81e0837c3b089abe854011ea3f619e5fb343cee369e5aa19b864ecda9,6384.642,6385.209,6382.3639427461685,6387.751514206635,2.278057253831321,3.10951420663514,True,True,4,2,0,True,2.62322,4.14322,1c5dabadc127fc1a92007b42965c1397bff33d3d12220ac4c51425ce0a02f0ef
732,732,23,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,81a07ca81e0837c3b089abe854011ea3f619e5fb343cee369e5aa19b864ecda9,6384.642,6385.209,6382.3639427461685,6387.751514206635,2.278057253831321,3.10951420663514,True,True,7,1,0,True,2.85939,3.193057,3170a8442930a44f64cf83e0fc3595f0b1994641a414b52509acaf03eb41bc48
782,782,3,2,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,02552dd5348e6ebc1cda6f9107de083e9ca3c43e989a3d2ea4613abd9d94001c,1947.78,1949.12,1945.048836527045,1951.499169419352,2.731163472954904,3.719169419352056,True,True,4,2,0,False,,,a9ec56263e6e9c260dca8c3fa7a5998555f41a2347c21c361f5123d35c762ac0
828,828,3,2,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,02552dd5348e6ebc1cda6f9107de083e9ca3c43e989a3d2ea4613abd9d94001c,1947.78,1949.12,1945.048836527045,1951.499169419352,2.731163472954904,3.719169419352056,True,True,5,3,0,True,2.86322,4.30322,ffe2d5883cbafe6e1812c43facc230d6e97c4b4c166d2c08787e2c9bb9a69ad5
251,251,3,2,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,02552dd5348e6ebc1cda6f9107de083e9ca3c43e989a3d2ea4613abd9d94001c,1947.78,1949.12,1945.048836527045,1951.499169419352,2.731163472954904,3.719169419352056,True,True,7,5,0,True,2.992856,6.29616,fe110d63f60990d1f0e5db065edf66c7756420027b4ec536d5965bcdaf42ac86
727,727,17,2,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,8f52a71a6d7155012aabd54693a5694b476527c5d26f99a9f0096a1dd4e550b5,1002.401,1010.35,999.4235988335984,1012.2542659777832,2.977401166401592,9.85326597778328,True,True,7,5,0,True,3.63697,10.243577,db2846d1c5dae7eca697009de0ee2bfbcc8ffc9ad799e31f57877493221bfdc2
796,796,17,2,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,audio,False,8f52a71a6d7155012aabd54693a5694b476527c5d26f99a9f0096a1dd4e550b5,1002.401,1010.35,999.4235988335984,1012.2542659777832,2.977401166401592,9.85326597778328,True,True,7,7,0,True,3.70322,11.22322,562487504b34b85e5f0f84077a023ded15c543301a9199c9d839055e85694361
252,252,17,2,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,av,False,8f52a71a6d7155012aabd54693a5694b476527c5d26f99a9f0096a1dd4e550b5,1002.401,1010.35,999.4235988335984,1012.2542659777832,2.977401166401592,9.85326597778328,True,True,7,7,0,True,3.45999,9.93313,1e08b144338854383c1745b2c4af46c5999336001afa0dae236ede2220c5bd85
857,857,24,1,81738e72addf1d736f6a09a38e1681b008dec5b88a09fd4f075bdfd23a9c9775,video,False,08fcb7f2b065b46056a972838f56ab39020a65ff66d94c7baf26a68baed24bc7,1699.533418227551,1707.9795126770507,1699.533418227551,1707.9795126770507,0.0,8.446094449499697,False,False,7,4,0,False,,,709467444ad3aa12d0e4985b75655ecda9fe86a2e43c08f263b473c3eb4ede6f
253,253,24,1,e05f2a5388f6a3d5fc326863222f3cc66bcdf7681ec73cdcd0159093bac7a0e3,audio,False,08fcb7f2b065b46056a972838f56ab39020a65ff66d94c7baf26a68baed24bc7,1699.533418227551,1707.9795126770507,1699.533418227551,1707.9795126770507,0.0,8.446094449499697,False,False,7,4,0,False,,,a15cf947ba5a2ac33dcff965e405ed7db181ccc730481a70715d7db565518ef7
752,752,24,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,av,False,08fcb7f2b065b46056a972838f56ab39020a65ff66d94c7baf26a68baed24bc7,1699.533418227551,1707.9795126770507,1699.533418227551,1707.9795126770507,0.0,8.446094449499697,False,False,7,4,0,False,,,0b91361bfa0f3ea01082fc4d6850ee598ab95ed719e987086a0a82f234f756de
772,772,24,1,bf09e23008d5f42070cbea6f5d28d4e40fac65d263f510d1552bf46e26146814,video,False,dce66b61bc5cd6ff939799545ed9215c155e2e591b331e916651becf0c77123e,1338.513,1339.647,1335.5620100956855,1341.6332966482348,2.9509899043143832,3.1202966482348984,True,False,5,4,0,False,,,555ef3ff0616d20a5dc8f766ef1f67fa3e39d5bc38aa67ee72d22aacccda75bd
